commentaire$text
commentaire$text
commentaire$text
commentaire$text
comments  137$Mâcon m'a surprise. Je l'imaginais tapie sur les bords de Saône, coulant au calme des jours tranquilles... Mais elle est toute autre. Des rues piétonnes tres joliment mises en valeur, des terrasses, des restaurants, de joyeuses guirlandes de parapluies multicolores au-dessus de vos têtes, des places confidentielles et accueillantes, et des campagnes audacieuses. Le rallye des vins, c'était ce weekend. 3 jours de spéciales, de passion. Vive Mâcon ! 😉
comments  138$Nous avions réservé une chambre avec lit double mais nous avons eu 2 petits lits. Salle de bains confortable mais dommage que la douche ne soit pas fermée. Même en faisant attention on inonde facilement. Un peu bête.
comments  139$Deuxieme sejour ds cette hotel, tjrs pas déçue. Confortable, propre , bon accueil et bien situé. Je regrette néanmoins de n avoir pu à nouveau me garer au parking. Ce qui m a valu une contravention.
comments  140$nuit étape en couple
comments  141$Nous sommes arrivés un peu tard et l'or monsieur de l'accueil a été gentil et rapide. Seul bémol chambre au premier étage donnant immédiatement sur le coin de la rue....et nous n'avons pas réussi à faire marcher la clim. Mais à part ça je le recommande très fortement
comments  142$Très bon accueil, l'hôtel est bien situé. La réceptionniste m'a indiqué un super restaurant. Sinon, rien a dire : literie correcte, canal + et petit déjeuner avec de très bons produits de qualité. Bref, bonne adresse sur Mâcon centre.
comments  143$Nous n'avons pas pris de petits-déjeuners beaucoup trop chers!!!
comments  144$nous avons logés dans cet hôtel situé proche de la gare et à 3 minutes à pieds de la zone piétonne . A notre arrivée , la réceptionniste nous a proposé de nous changer de chambre afin d'en avoir une donnant sur la cour plutôt que sur la rue (geste sympa) petit déjeuner bien garni et possibilité d'avoir un garage
comments  145$Simple ,mais propre et très accueillant. Hôtel très calme. Petit-déjeuner fort sympathique. De beaux espaces extérieurs dont nous n'avons pas profité de part la période de l'année de notre séjour.
comments  146$Le calme,belle salle pour petit déjeuner ,et petit déjeuner très agréable ,
comments  147$Gentillesse du personnel et malgré l'heure d'arrivée 20.30Hrs possibilité d'avoir un repas
comments  148$Bon accueil ,propriètaire gentil ,calme ,dommage que le restaurant est fermé le lundi et mardi
comments  149$Went for the Beaujolais festival and had a great stay! Hosts are very friendly and helpful getting us transportation to and from the festival. The dinner at the hotel was great as well! Would like to stay during warmer months to enjoy the garden and pool.
comments  150$
comments  151$
comments  152$
comments  153$
comments  154$
comments  155$
comments  156$
comments  157$
comments  158$
comments  159$
comments  160$
comments  161$
comments  162$
comments  163$
comments  164$
comments  165$Très bien sous tous rapport Petit déjeuner à volonté
comments  166$Séjour étape chambre très bon rapport qualité prix
comments  167$Séjour tout à fait convenable sachant que nous y étions pour une manifestation donc nous avons passé peu de temps à l’hôtel. Rien à redire sur la propreté et l’entretien qui étaient très bien.
comments  168$Trés bon accueil, personnel sympa et chambre et hotel trés propre. Nuit chaude et fenétre ouverte on entends la circulation sur l'A6. Petit déjeuner avec un grand choix .
comments  169$Bon prix pour cet hôtel ayant vieillit, accueil correct, joints de douche moisis et à refaire avec porte cassée. Silence nocturne constaté, petit déjeuner un peu trop cher pour ce type d’hotel de passage. Ils se rattrapent sur le prix du PDJ.
comments  170$Hotel proche autoroute que l'on entend pas. Hotel avec restaurant à proximité immédiate à pied. Hotel très calme. Manque juste au PDJ de choix en frais, sorte de pain par exemple.
comments  171$Mon séjour a été bref car juste une nuit. Je ne suis pas fan de la moquette partout. J'ai trouvé les petits déjeuners trop chers, il devrait avoir deux prix car moi le matin pas fan du jambon et fromage. Les viennoiseries sont trop petites.
